,area_title,area_name,zipcode,state,city,population,median_age,race_asian,race_white,race_black,race_native,race_islander,race_other,race_two,race_hispanic,average_household_income,family_households_total,family_poverty_pct,educational_attainment_bachelors,educational_attainment_graduate,educational_attainment_high_school,educational_attainment_no_diploma,educational_attainment_some_college,family_poverty
1248,"Odessa, TX",ODESSA,79764,Texas,West Odessa; Odessa,22105,31,55,7292,692,15,26,54,148,13823,68678,5318,14.4,906,309,7913,7139,5835,3183
1249,"Odessa, TX",ODESSA,79765,Texas,Odessa; Midland,13451,30,917,6640,558,0,0,0,155,5181,115681,3264,3.5,3282,1708,3026,1304,4129,470
1250,"Odessa, TX",ODESSA,79766,Texas,Odessa,6519,28,0,1246,130,0,0,0,0,5143,82020,1500,9.9,436,117,2144,2379,1434,645
1251,"Oklahoma City, OK",OKLAHOMA CITY,73012,Oklahoma,Edmond; Oklahoma City,35177,33,1779,25993,2304,661,15,10,2173,2242,121157,9475,2.0,12874,7035,4045,1055,10130,703
1252,"Oklahoma City, OK",OKLAHOMA CITY,73013,Oklahoma,Edmond; Oklahoma City,51004,34,2756,38037,3341,872,207,0,2994,2797,115394,13533,5.7,16831,11679,7905,1122,13414,2907
1253,"Oklahoma City, OK",OKLAHOMA CITY,73026,Oklahoma,Norman; Oklahoma City,10357,47,138,8709,32,406,33,0,773,266,110738,3095,8.1,1294,1336,3076,1087,3562,838
1254,"Oklahoma City, OK",OKLAHOMA CITY,73049,Oklahoma,Jones; Harrah; Oklahoma City; ,6526,37,45,5004,291,221,0,0,600,365,85812,1684,7.9,939,574,2466,613,1931,515
1255,"Oklahoma City, OK",OKLAHOMA CITY,73054,Oklahoma,Luther; Oklahoma City,3919,42,6,3292,50,221,0,0,230,120,74813,1082,7.2,548,231,1610,419,1109,282
1256,"Oklahoma City, OK",OKLAHOMA CITY,73064,Oklahoma,Mustang; Oklahoma City,23140,39,227,19539,213,700,0,91,1160,1210,82811,6026,3.7,4280,1272,7265,1573,8723,856
1257,"Oklahoma City, OK",OKLAHOMA CITY,73071,Oklahoma,Moore; Norman; Oklahoma City,40693,28,2022,27630,2704,1265,0,0,3520,3552,60508,9142,13.0,9359,6348,7609,3580,13835,5290
1258,"Oklahoma City, OK",OKLAHOMA CITY,73078,Oklahoma,Piedmont; Oklahoma City,10071,34,30,8301,279,347,0,0,309,805,104743,2602,1.8,3373,1127,1782,523,3283,181
1259,"Oklahoma City, OK",OKLAHOMA CITY,73097,Oklahoma,Oklahoma City,95,41,0,78,0,17,0,0,0,0,37312,17,0.0,21,0,0,0,73,0
1260,"Oklahoma City, OK",OKLAHOMA CITY,73099,Oklahoma,Piedmont; Yukon; Oklahoma City,66693,35,2872,52647,1309,1400,0,240,3777,4448,85877,16502,5.0,14072,5335,17473,4335,25476,3334
1261,"Oklahoma City, OK",OKLAHOMA CITY,73102,Oklahoma,Oklahoma City,5312,32,92,2549,1344,419,3,11,424,470,81276,230,13.5,658,525,1567,1290,1269,717
1262,"Oklahoma City, OK",OKLAHOMA CITY,73103,Oklahoma,Oklahoma City,4898,32,350,3782,319,40,0,0,186,221,82210,891,2.5,1606,994,744,357,1200,122
1263,"Oklahoma City, OK",OKLAHOMA CITY,73104,Oklahoma,Oklahoma City,2306,29,212,1018,850,44,0,0,100,82,86311,466,23.6,804,528,329,117,525,544
1264,"Oklahoma City, OK",OKLAHOMA CITY,73105,Oklahoma,Oklahoma City,5479,35,283,1579,3024,31,0,0,360,202,53097,1144,13.3,1046,838,1336,646,1616,728
1265,"Oklahoma City, OK",OKLAHOMA CITY,73106,Oklahoma,Oklahoma City,13031,30,952,5500,1376,394,0,15,760,4034,52854,2152,20.5,1850,1146,3296,3270,3466,2671
1266,"Oklahoma City, OK",OKLAHOMA CITY,73107,Oklahoma,Oklahoma City,25486,33,601,13753,1664,676,0,0,1223,7569,51397,5392,19.3,4358,1834,6677,5403,7212,4918
1267,"Oklahoma City, OK",OKLAHOMA CITY,73108,Oklahoma,Oklahoma City,14564,28,49,3951,1230,402,0,10,580,8342,33466,2893,42.1,538,247,4340,6932,2534,6131
1268,"Oklahoma City, OK",OKLAHOMA CITY,73109,Oklahoma,Oklahoma City,22462,28,59,6442,978,400,0,27,594,13962,39529,4274,22.4,1055,247,6783,9613,4761,5031
1269,"Oklahoma City, OK",OKLAHOMA CITY,73111,Oklahoma,Oklahoma City,11395,42,40,748,9428,20,0,0,938,221,39413,2747,26.4,1276,672,3931,2016,3509,3008
1270,"Oklahoma City, OK",OKLAHOMA CITY,73112,Oklahoma,Oklahoma City,31948,37,2291,18377,3646,653,91,22,1995,4873,64474,7306,13.6,7252,3450,8178,3897,9169,4344
1271,"Oklahoma City, OK",OKLAHOMA CITY,73114,Oklahoma,Oklahoma City,18641,29,130,4690,9387,363,62,4,1264,2741,46837,4289,28.9,2609,1062,6021,2777,6188,5387
1272,"Oklahoma City, OK",OKLAHOMA CITY,73116,Oklahoma,Nichols Hills; Oklahoma City,9430,41,378,7130,396,326,0,12,511,677,144089,2442,5.1,3328,2329,1282,433,2055,480
1273,"Oklahoma City, OK",OKLAHOMA CITY,73118,Oklahoma,Oklahoma City,13942,35,1001,8955,1437,338,0,8,908,1295,77864,2894,8.2,3792,2565,2579,1171,3820,1143
1274,"Oklahoma City, OK",OKLAHOMA CITY,73119,Oklahoma,Oklahoma City,33358,27,285,8661,1240,1172,9,26,1516,20449,42840,6906,28.4,1134,300,10174,15111,6638,9473
1275,"Oklahoma City, OK",OKLAHOMA CITY,73127,Oklahoma,Bethany; Oklahoma City,25730,30,727,10768,4003,524,0,23,1518,8167,46624,5481,24.4,3113,1157,8490,4657,8310,6278
1276,"Oklahoma City, OK",OKLAHOMA CITY,73128,Oklahoma,Oklahoma City,4778,32,732,3085,46,28,0,0,139,748,80374,1197,2.4,750,258,1275,582,1911,114
1277,"Oklahoma City, OK",OKLAHOMA CITY,73129,Oklahoma,Valley Brook; Oklahoma City,19080,30,3,5521,2531,707,0,0,753,9565,40604,3885,31.6,744,286,6181,7326,4541,6029
1278,"Oklahoma City, OK",OKLAHOMA CITY,73130,Oklahoma,Midwest City; Oklahoma City; N,20462,39,312,13590,3105,891,0,0,1031,1533,69109,5658,5.4,3212,1800,5770,2005,7673,1104
1279,"Oklahoma City, OK",OKLAHOMA CITY,73131,Oklahoma,Oklahoma City,3564,41,32,2699,345,109,0,0,210,169,130755,869,4.7,962,684,823,160,930,167
1280,"Oklahoma City, OK",OKLAHOMA CITY,73134,Oklahoma,Oklahoma City,4746,35,324,3348,757,19,0,0,180,118,76132,970,1.4,1585,460,854,104,1741,66
1281,"Oklahoma City, OK",OKLAHOMA CITY,73135,Oklahoma,Oklahoma City; Del City,22338,34,888,10576,7041,561,56,11,1423,1782,66313,5521,15.8,3507,1451,7907,2345,7125,3529
1282,"Oklahoma City, OK",OKLAHOMA CITY,73139,Oklahoma,Oklahoma City,17783,33,239,10262,1591,743,0,30,566,4352,52853,3985,17.9,1475,800,5815,2685,6988,3183
1283,"Oklahoma City, OK",OKLAHOMA CITY,73142,Oklahoma,Oklahoma City,14135,34,1155,9343,1452,361,0,144,983,697,97332,3924,10.4,4438,2982,1653,409,4678,1470
1284,"Oklahoma City, OK",OKLAHOMA CITY,73145,Oklahoma,Oklahoma City; Midwest City,3046,22,108,1943,280,36,0,0,133,546,70526,534,2.1,822,392,374,109,1346,63
1285,"Oklahoma City, OK",OKLAHOMA CITY,73149,Oklahoma,Valley Brook; Oklahoma City,5144,34,95,2964,364,87,0,0,274,1360,41502,1249,23.1,334,61,1908,1445,1394,1188
1286,"Oklahoma City, OK",OKLAHOMA CITY,73150,Oklahoma,Midwest City; Oklahoma City,4551,47,182,3606,216,120,0,5,131,291,97993,1266,4.3,910,618,1124,332,1570,195
1287,"Oklahoma City, OK",OKLAHOMA CITY,73151,Oklahoma,Oklahoma City,1705,49,56,1348,187,27,0,0,55,32,220189,516,3.9,617,552,190,80,264,66
1288,"Oklahoma City, OK",OKLAHOMA CITY,73159,Oklahoma,Oklahoma City,33496,34,2450,16303,2902,797,0,16,2041,8987,57169,8134,10.4,3550,1574,10819,6632,10919,3483
1289,"Oklahoma City, OK",OKLAHOMA CITY,73160,Oklahoma,Moore; Oklahoma City; Norman,58078,33,1209,42168,2596,1950,0,0,4643,5512,70728,15240,5.8,10512,4239,15913,4704,22708,3368
1290,"Oklahoma City, OK",OKLAHOMA CITY,73162,Oklahoma,Oklahoma City,29366,42,2241,20385,3432,539,16,34,1295,1424,87987,7729,4.2,7664,3846,6812,1527,9485,1233
1291,"Oklahoma City, OK",OKLAHOMA CITY,73165,Oklahoma,Moore; Oklahoma City,6561,42,263,5032,243,237,0,0,210,576,105879,1902,4.6,1384,478,1764,597,2335,301
1292,"Oklahoma City, OK",OKLAHOMA CITY,73169,Oklahoma,Oklahoma City,2189,35,44,1609,8,64,0,0,166,298,77963,570,6.0,413,245,630,197,702,131
1293,"Oklahoma City, OK",OKLAHOMA CITY,73170,Oklahoma,Moore; Oklahoma City,37896,39,3075,26572,1670,1364,14,27,1929,3245,98922,10662,3.6,8716,4509,9208,2197,13225,1364
1294,"Oklahoma City, OK",OKLAHOMA CITY,73173,Oklahoma,Oklahoma City,2376,35,33,1799,108,51,0,0,277,108,114574,615,3.7,748,344,346,178,757,87
1295,"Oklahoma City, OK",OKLAHOMA CITY,73179,Oklahoma,Oklahoma City,4868,33,412,3221,262,97,0,0,179,697,107588,1237,1.3,1265,433,1202,389,1582,63
1296,"Oklahoma City, OK",OKLAHOMA CITY,74851,Oklahoma,Oklahoma City; Bethel Acres; S,10389,38,61,7768,345,1293,17,0,347,558,59716,2438,11.3,924,436,4010,1412,3604,1173
1297,"Oklahoma City, OK",OKLAHOMA CITY,74857,Oklahoma,Norman; Harrah; Oklahoma City;,8689,41,0,7299,89,534,0,0,307,460,68992,2425,9.7,1086,312,2910,1581,2797,842
1298,"Owensboro, KY",OWENSBORO,42301,Kentucky,Owensboro,42793,39,291,36727,2906,50,0,131,1340,1348,61969,11192,13.1,5349,3637,14378,5220,14164,5605
1299,"Owensboro, KY",OWENSBORO,42303,Kentucky,Owensboro,41180,37,958,36579,1408,112,0,33,772,1318,65414,10695,13.1,5929,3665,14330,4406,12848,5394
1300,"Panama City, FL",PANAMA CITY,32401,Florida,Panama City; Springfield; Ceda,23476,40,497,14382,5976,332,0,9,796,1484,52122,5335,18.7,2911,1291,7958,3990,7324,4390
1301,"Panama City, FL",PANAMA CITY,32404,Florida,Panama City; Parker; Springfie,39552,38,1233,29723,4776,156,0,79,1086,2499,62075,9629,9.7,3401,1977,13645,4706,15820,3836
1302,"Panama City, FL",PANAMA CITY,32405,Florida,Panama City; Springfield; Lynn,32513,38,747,23126,4613,232,0,94,1245,2456,64741,7926,13.2,5039,3153,9981,2861,11477,4291
1303,"Panama City, FL",PANAMA CITY,32413,Florida,Panama City Beach; Laguna Beac,13591,50,530,11047,416,46,11,48,485,1008,85752,3828,8.1,3139,1182,3628,1168,4471,1100
1304,"Panama City, FL",PANAMA CITY,32444,Florida,Panama City; Lynn Haven,21364,40,167,17736,2164,13,0,5,395,884,82771,5817,5.5,3973,3097,5426,1559,7306,1175
1305,"Peoria, IL",PEORIA,61525,Illinois,Peoria; Dunlap,9205,36,1253,7293,163,30,0,0,180,286,147428,2633,2.8,3543,2743,690,138,2098,257
1306,"Peoria, IL",PEORIA,61528,Illinois,Peoria,3176,38,335,2648,0,0,0,13,36,144,111171,941,0.0,924,755,584,149,762,0
1307,"Peoria, IL",PEORIA,61550,Illinois,Morton; East Peoria,17955,41,278,16688,125,0,10,0,65,789,97562,5121,2.4,5260,2639,3555,807,5709,430
1308,"Peoria, IL",PEORIA,61602,Illinois,Peoria,1019,43,74,620,230,0,0,0,48,47,37358,97,10.3,146,159,240,176,294,104
1309,"Peoria, IL",PEORIA,61603,Illinois,Peoria,16636,31,48,7014,6522,37,9,154,1010,1842,44519,3691,26.8,1630,898,4990,3593,5523,4458
1310,"Peoria, IL",PEORIA,61604,Illinois,Peoria; Norwood; Bellevue; Wes,30833,38,521,19594,8562,4,0,26,967,1159,56602,7189,13.5,4470,1849,10082,3514,10914,4162
1311,"Peoria, IL",PEORIA,61605,Illinois,Peoria; Bartonville; Bellevue,15668,30,47,4086,9101,51,0,16,515,1852,33508,3425,41.1,720,141,6329,4465,4011,6439
1312,"Peoria, IL",PEORIA,61606,Illinois,Peoria,7798,21,321,5394,1333,0,0,24,331,395,58954,897,18.2,1668,1668,1840,608,2011,1419
1313,"Peoria, IL",PEORIA,61607,Illinois,Pekin; Peoria; Mapleton; Barto,11158,42,53,10545,99,2,0,6,260,193,69905,3076,3.5,1338,468,3827,870,4630,390
1314,"Peoria, IL",PEORIA,61614,Illinois,Peoria; Peoria Heights,28305,39,1904,22131,2627,64,0,90,854,635,78339,7011,6.4,7302,4726,5236,1471,9595,1811
1315,"Peoria, IL",PEORIA,61615,Illinois,Peoria; West Peoria,23422,37,2278,15427,3153,217,0,129,1335,883,91687,5976,6.6,6886,4731,4309,1171,6323,1545
1316,"Peoria, IL",PEORIA,61616,Illinois,Peoria; Peoria Heights,5972,36,8,5201,353,0,0,14,317,79,59189,1315,11.1,1098,435,1845,274,2317,662
1317,"Peoria, IL",PEORIA,61625,Illinois,Peoria,361,20,9,290,17,0,0,0,8,37,-1,0,0.0,0,0,0,0,361,0
1318,"Pine Bluff, AR",PINE BLUFF,71601,Arkansas,Pine Bluff,14923,29,50,1328,13307,58,0,0,9,171,38231,3213,26.0,1671,925,5252,2447,4641,3879
1319,"Pine Bluff, AR",PINE BLUFF,71602,Arkansas,Pine Bluff; White Hall,16246,40,183,10711,4726,9,0,0,107,510,58049,4225,18.9,1754,1023,6270,1982,5198,3070
1320,"Pine Bluff, AR",PINE BLUFF,71603,Arkansas,Pine Bluff; Sulphur Springs,31884,42,256,11050,19460,113,0,72,552,381,54380,7820,16.6,3762,2168,11765,4399,9788,5292
1321,"Pine Bluff, AR",PINE BLUFF,71601,Arkansas,Pine Bluff,14923,29,50,1328,13307,58,0,0,9,171,38231,3213,26.0,1671,925,5252,2447,4641,3879
1322,"Pine Bluff, AR",PINE BLUFF,71602,Arkansas,Pine Bluff; White Hall,16246,40,183,10711,4726,9,0,0,107,510,58049,4225,18.9,1754,1023,6270,1982,5198,3070
1323,"Pine Bluff, AR",PINE BLUFF,71603,Arkansas,Pine Bluff; Sulphur Springs,31884,42,256,11050,19460,113,0,72,552,381,54380,7820,16.6,3762,2168,11765,4399,9788,5292
1324,"Pittsburgh, PA",PITTSBURGH,15112,Pennsylvania,East Pittsburgh; Chalfant; Nor,2921,36,21,1593,1167,0,0,5,96,39,39585,713,24.3,467,157,1223,195,873,709
1325,"Pittsburgh, PA",PITTSBURGH,15120,Pennsylvania,Homestead; Pittsburgh; Munhall,18372,42,189,13953,3470,9,0,28,452,271,56817,4548,10.3,2976,1506,6816,1102,5970,1892
1326,"Pittsburgh, PA",PITTSBURGH,15201,Pennsylvania,Pittsburgh,12791,34,171,9373,2523,5,0,0,483,236,79470,2804,10.4,3952,2545,2724,831,2737,1330
1327,"Pittsburgh, PA",PITTSBURGH,15203,Pennsylvania,Pittsburgh,10171,29,169,9070,473,25,0,34,155,245,72338,1379,4.9,3203,2430,2308,498,1729,498
1328,"Pittsburgh, PA",PITTSBURGH,15204,Pennsylvania,Pittsburgh; Ingram,8052,39,230,4213,3074,23,0,60,388,64,53197,2209,19.3,1183,611,2938,716,2608,1554
1329,"Pittsburgh, PA",PITTSBURGH,15206,Pennsylvania,Pittsburgh,29557,35,1618,14836,11088,16,10,156,895,938,70375,6198,15.0,6561,7862,6591,1891,6650,4433
1330,"Pittsburgh, PA",PITTSBURGH,15207,Pennsylvania,West Mifflin; Pittsburgh,12075,40,309,9064,1992,0,0,0,174,536,57608,3021,16.3,2088,1376,4431,941,3224,1968
1331,"Pittsburgh, PA",PITTSBURGH,15208,Pennsylvania,Penn Hills; Pittsburgh,10287,36,279,3307,6260,1,0,0,326,114,75902,2431,25.5,1892,2448,2448,936,2561,2623
1332,"Pittsburgh, PA",PITTSBURGH,15210,Pennsylvania,Pittsburgh; Baldwin; Mount Oli,26169,35,883,15451,7537,13,14,55,1290,926,50318,6222,16.6,2800,1491,10703,3140,8060,4344
1333,"Pittsburgh, PA",PITTSBURGH,15211,Pennsylvania,Pittsburgh,10804,33,196,9220,897,7,0,26,189,269,71375,2038,12.5,2906,1523,2938,680,2755,1350
1334,"Pittsburgh, PA",PITTSBURGH,15212,Pennsylvania,Reserve; Ross; Pittsburgh,26634,38,503,17517,6755,26,0,96,1084,653,57421,5932,16.9,5300,3542,8469,2450,6871,4501
1335,"Pittsburgh, PA",PITTSBURGH,15213,Pennsylvania,Pittsburgh,28265,21,4752,18632,3168,36,0,53,801,823,41682,2026,22.1,7744,9638,4154,1808,4946,6246
1336,"Pittsburgh, PA",PITTSBURGH,15214,Pennsylvania,Pittsburgh; Ross; Reserve,13855,41,60,7935,5251,7,0,16,215,371,57288,3192,17.1,2549,1510,4779,1177,3837,2369
1337,"Pittsburgh, PA",PITTSBURGH,15216,Pennsylvania,Scott; Pittsburgh; Mount Leban,22728,38,389,19679,1165,6,0,77,564,848,75710,5256,6.4,6477,3568,5431,1409,5841,1454
1338,"Pittsburgh, PA",PITTSBURGH,15217,Pennsylvania,Pittsburgh,28049,34,3409,21727,1173,24,0,37,618,1061,109464,6066,4.5,8358,11864,3393,925,3478,1262
1339,"Pittsburgh, PA",PITTSBURGH,15218,Pennsylvania,Pittsburgh; Edgewood; Swissval,13623,40,286,9197,3378,4,11,14,389,344,70905,3313,7.0,3106,3555,3174,626,3146,953
1340,"Pittsburgh, PA",PITTSBURGH,15219,Pennsylvania,Pittsburgh,16514,27,586,6260,8403,49,0,83,614,519,44246,2265,33.1,1849,1700,5697,2378,4904,5466
1341,"Pittsburgh, PA",PITTSBURGH,15220,Pennsylvania,Scott; Green Tree; Pittsburgh;,17612,41,1887,13524,1365,0,0,0,572,264,80778,4612,6.5,4966,3504,4332,1003,3786,1144
1342,"Pittsburgh, PA",PITTSBURGH,15222,Pennsylvania,Pittsburgh,4700,30,453,3663,310,17,0,0,94,163,122010,645,7.9,1532,2006,376,28,752,371
1343,"Pittsburgh, PA",PITTSBURGH,15224,Pennsylvania,Pittsburgh,10723,33,253,7297,2702,13,0,61,121,276,57105,1852,19.8,2680,1994,2895,718,2444,2123
1344,"Pittsburgh, PA",PITTSBURGH,15226,Pennsylvania,Baldwin; Pittsburgh; Dormont; ,13632,39,373,11792,724,45,0,38,340,320,66202,3354,7.5,2767,1458,4703,1022,3680,1022
1345,"Pittsburgh, PA",PITTSBURGH,15227,Pennsylvania,Whitehall; Baldwin; Pittsburgh,28710,40,1337,24512,1221,100,10,0,621,909,70060,7422,9.8,5253,2296,9675,2957,8526,2813
1346,"Pittsburgh, PA",PITTSBURGH,15232,Pennsylvania,Pittsburgh,11252,27,1768,8346,442,0,0,26,266,404,87293,1612,4.6,4163,5232,753,258,843,517
1347,"Pittsburgh, PA",PITTSBURGH,15233,Pennsylvania,Pittsburgh,4537,35,31,1962,2292,28,0,0,127,97,66514,507,13.6,689,276,1597,594,1374,617
1348,"Pittsburgh, PA",PITTSBURGH,15234,Pennsylvania,Pittsburgh; Mount Lebanon; Whi,13660,45,467,12629,137,0,6,2,126,293,71924,3627,6.5,3292,1352,4425,792,3783,887
1349,"Pittsburgh, PA",PITTSBURGH,15236,Pennsylvania,Pittsburgh; Whitehall; Jeffers,29236,44,918,26028,1617,17,0,42,219,395,76515,8053,3.9,6168,3859,9180,1344,8683,1140
1352,"Pocatello, ID",POCATELLO,83201,Idaho,Chubbuck; Pocatello,37224,31,478,31470,371,359,110,27,869,3540,62654,9193,12.3,8003,4020,8970,2754,13475,4578
1353,"Pocatello, ID",POCATELLO,83202,Idaho,Chubbuck; Pocatello; Fort Hall,23113,33,237,17528,19,2432,23,11,684,2179,65177,5787,11.7,3559,1456,5986,2542,9545,2704
1354,"Pocatello, ID",POCATELLO,83204,Idaho,Pocatello; Arbon Valley,18056,34,247,15664,9,542,17,49,354,1174,62775,4074,15.0,3123,1986,5127,1245,6572,2708
1355,"Pocatello, ID",POCATELLO,83209,Idaho,Pocatello,1171,20,78,775,64,4,0,0,99,151,13914,40,82.5,173,221,0,83,693,966
1356,"Port St. Lucie, FL",PORT ST. LUCIE,34945,Florida,Fort Pierce; Port St. Lucie,5414,43,62,3688,822,116,0,1,28,697,72739,1183,11.9,541,346,1781,1266,1478,644
1357,"Port St. Lucie, FL",PORT ST. LUCIE,34952,Florida,Port St. Lucie; Indian River E,38936,52,566,27981,3935,80,0,0,766,5608,56753,9644,10.2,4633,2297,13861,4244,13900,3971
1358,"Port St. Lucie, FL",PORT ST. LUCIE,34953,Florida,Port St. Lucie,69139,36,1787,33517,14580,64,0,42,1244,17905,68809,16679,11.9,8227,3249,22331,10993,24406,8227
1359,"Port St. Lucie, FL",PORT ST. LUCIE,34957,Florida,Port St. Lucie; Stuart; Ocean ,23144,56,178,20922,498,55,0,8,260,1223,70212,5984,7.8,4258,2754,7521,1481,7128,1805
1360,"Port St. Lucie, FL",PORT ST. LUCIE,34981,Florida,Fort Pierce; Port St. Lucie; F,5957,47,13,4313,884,0,0,8,0,739,70623,1138,11.8,744,518,2513,685,1501,702
1361,"Port St. Lucie, FL",PORT ST. LUCIE,34982,Florida,Fort Pierce; Port St. Lucie; F,25492,43,516,15352,3014,38,363,43,250,5916,48370,6207,19.4,2523,1249,9381,4894,7469,4945
1362,"Port St. Lucie, FL",PORT ST. LUCIE,34983,Florida,Port St. Lucie; River Park; Wh,42223,41,1206,24811,6864,116,0,63,430,8733,65871,10361,8.3,4433,2364,15411,5531,14482,3504
1363,"Port St. Lucie, FL",PORT ST. LUCIE,34984,Florida,Port St. Lucie,15328,43,170,8934,3204,94,0,43,370,2513,69149,3877,8.7,1793,1011,5073,1931,5518,1333
1364,"Port St. Lucie, FL",PORT ST. LUCIE,34986,Florida,Port St. Lucie,24208,53,987,16264,3135,0,0,0,899,2923,74945,6821,5.2,5228,3122,6657,1960,7238,1258
1365,"Port St. Lucie, FL",PORT ST. LUCIE,34987,Florida,Port St. Lucie,7897,44,0,5629,884,0,0,0,109,1275,81553,2462,4.2,1800,1026,1745,465,2850,331
1366,"Port St. Lucie, FL",PORT ST. LUCIE,34990,Florida,Port St. Lucie; Palm City,29088,52,799,25963,194,80,0,0,164,1888,110972,7905,4.0,7533,4741,5759,1483,9569,1163
1367,"Prescott, AZ",PRESCOTT,86301,Arizona,Prescott,22147,54,387,19065,73,166,0,0,572,1884,60510,5648,9.4,4252,3565,3897,1417,9013,2081
1368,"Prescott, AZ",PRESCOTT,86303,Arizona,Prescott Valley; Dewey-Humbold,17430,57,114,15945,160,34,0,38,184,955,73098,5034,5.8,4078,2841,3207,888,6431,1010
1369,"Prescott, AZ",PRESCOTT,86313,Arizona,Prescott,225,50,12,158,11,12,0,0,0,32,-1,0,0.0,13,0,75,86,49,0
1370,"Prescott, AZ",PRESCOTT,86314,Arizona,Prescott Valley; Chino Valley;,37997,41,384,27432,259,201,0,26,600,9095,54345,9801,12.2,4673,2621,11703,5129,13868,4635
1371,"Prescott, AZ",PRESCOTT,86315,Arizona,Prescott Valley; Chino Valley,7631,48,174,6724,39,2,0,0,76,616,68196,2234,2.3,892,663,2457,686,2930,175
1372,"Prescott, AZ",PRESCOTT,86327,Arizona,Prescott Valley; Camp Verde; D,9571,60,15,8731,31,11,0,0,232,551,64777,2904,6.3,1225,650,2852,660,4182,602
1373,"Prescott, AZ",PRESCOTT,86301,Arizona,Prescott,22147,54,387,19065,73,166,0,0,572,1884,60510,5648,9.4,4252,3565,3897,1417,9013,2081
1374,"Prescott, AZ",PRESCOTT,86303,Arizona,Prescott Valley; Dewey-Humbold,17430,57,114,15945,160,34,0,38,184,955,73098,5034,5.8,4078,2841,3207,888,6431,1010
1375,"Prescott, AZ",PRESCOTT,86313,Arizona,Prescott,225,50,12,158,11,12,0,0,0,32,-1,0,0.0,13,0,75,86,49,0
1376,"Prescott, AZ",PRESCOTT,86314,Arizona,Prescott Valley; Chino Valley;,37997,41,384,27432,259,201,0,26,600,9095,54345,9801,12.2,4673,2621,11703,5129,13868,4635
1377,"Prescott, AZ",PRESCOTT,86315,Arizona,Prescott Valley; Chino Valley,7631,48,174,6724,39,2,0,0,76,616,68196,2234,2.3,892,663,2457,686,2930,175
1378,"Prescott, AZ",PRESCOTT,86327,Arizona,Prescott Valley; Camp Verde; D,9571,60,15,8731,31,11,0,0,232,551,64777,2904,6.3,1225,650,2852,660,4182,602
1379,"Pueblo, CO",PUEBLO,81001,Colorado,Pueblo,30765,33,260,12055,451,178,52,31,350,17388,48817,7172,23.9,3445,2368,9229,4430,11259,7352
1380,"Pueblo, CO",PUEBLO,81003,Colorado,Pueblo,15040,39,117,6285,864,98,22,51,344,7259,39236,2921,22.3,1594,601,4647,3353,4842,3353
1381,"Pueblo, CO",PUEBLO,81004,Colorado,Pueblo; Colorado City,26215,37,109,11141,711,124,11,120,545,13454,44946,6040,21.0,2726,1389,8336,3801,10014,5505
1382,"Pueblo, CO",PUEBLO,81005,Colorado,Pueblo,31361,40,152,15360,228,154,30,27,618,14792,59024,8064,11.7,4045,2728,8875,3010,12701,3669
1383,"Pueblo, CO",PUEBLO,81006,Colorado,Pueblo; Blende; Salt Creek; Vi,11592,44,24,7394,31,47,19,9,183,3885,66059,3203,10.5,1704,1043,3466,1089,4289,1217
1384,"Pueblo, CO",PUEBLO,81007,Colorado,Pueblo; Pueblo West,30901,39,208,22620,220,225,0,72,695,6861,75620,8573,6.6,5932,2966,8126,1297,12576,2039
1385,"Pueblo, CO",PUEBLO,81008,Colorado,Pueblo; Fountain,10723,39,196,5701,81,3,0,0,58,4684,72603,2763,11.8,2058,1040,2959,696,3978,1265
1386,"Pueblo, CO",PUEBLO,81025,Colorado,Pueblo; Boone,940,36,0,594,4,8,0,0,1,333,50873,237,12.2,159,14,319,154,292,114
1387,"Punta Gorda, FL",PUNTA GORDA,33950,Florida,Punta Gorda; Charlotte Park; C,21045,66,159,18873,464,43,61,58,237,1150,77804,6749,7.0,4608,2862,5471,1515,6608,1473
1388,"Punta Gorda, FL",PUNTA GORDA,33955,Florida,Cape Coral; Punta Gorda; Burnt,11559,56,15,9636,868,172,0,7,156,705,90704,3163,5.2,1930,1202,3328,1687,3409,601
1389,"Racine, WI",RACINE,53126,Wisconsin,Racine; Caledonia; Mount Pleas,7314,43,10,6768,155,0,0,0,73,308,93926,2054,2.10,1477,672,2128,380,2647,153
1390,"Racine, WI",RACINE,53402,Wisconsin,Caledonia; Racine; Wind Point;,32737,41,363,24629,2983,115,7,60,630,3950,77629,8884,8.00,5925,3306,10017,2684,10803,2618
1391,"Racine, WI",RACINE,53403,Wisconsin,Racine; Mount Pleasant; Sturte,26209,35,138,12289,6357,45,0,22,797,6561,60412,6367,10.50,3564,1834,6604,5399,8832,2751
1392,"Racine, WI",RACINE,53404,Wisconsin,Racine; Caledonia; Mount Pleas,15614,28,186,5337,4147,52,0,7,747,5138,48234,3613,27.80,1405,530,5605,3278,4793,4340
1393,"Racine, WI",RACINE,53405,Wisconsin,Caledonia; Racine; Mount Pleas,24727,36,410,16523,3442,126,0,0,763,3463,63779,6376,10.40,3535,1508,8308,2324,9074,2571
1394,"Racine, WI",RACINE,53406,Wisconsin,Racine; Caledonia; Mount Pleas,26582,45,848,20099,2458,25,10,33,664,2445,79010,7583,6.60,4917,3216,7788,2073,8585,1754
1395,"Raleigh, NC",RALEIGH,27511,North Carolina,Raleigh; Apex; Cary,34916,39,1523,23107,3607,116,7,103,752,5701,90360,8903,7.4,10963,6459,5272,3421,8798,2583
