,o_group,area_title,occ_title,tot_emp,sum_area_occupations,jobs_1000,istech,area_name,population,median_age,average_income,family_poverty,educational_attainment_bachelors,educational_attainment_graduate,educational_attainment_high_school,educational_attainment_no_diploma,educational_attainment_some_college,race_asian,race_white,race_black,race_hispanic,race_native,race_islander,race_two,race_other
3835,major,"Sioux Falls, SD",Healthcare Practitioners and Technical Occupations,14960,153530,79,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3836,major,"Sioux Falls, SD",Healthcare Support Occupations,5230,153530,28,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3837,major,"Sioux Falls, SD",Protective Service Occupations,2310,153530,12,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3838,major,"Sioux Falls, SD",Food Preparation and Serving Related Occupations,12300,153530,65,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3839,major,"Sioux Falls, SD",Building and Grounds Cleaning and Maintenance Occupations,4890,153530,26,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3840,major,"Sioux Falls, SD",Personal Care and Service Occupations,4150,153530,22,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3841,major,"Sioux Falls, SD",Sales and Related Occupations,15580,153530,82,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3842,major,"Sioux Falls, SD",Office and Administrative Support Occupations,22690,153530,120,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3843,major,"Sioux Falls, SD","Farming, Fishing, and Forestry Occupations",140,153530,1,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3844,major,"Sioux Falls, SD",Construction and Extraction Occupations,7980,153530,42,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3845,major,"Sioux Falls, SD","Installation, Maintenance, and Repair Occupations",6580,153530,35,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3846,major,"Sioux Falls, SD",Production Occupations,10160,153530,54,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3847,major,"Sioux Falls, SD",Transportation and Material Moving Occupations,12570,153530,66,0,"Sioux Falls, SD",189200,29,65101,14180,43650,20272,48642,14744,61925,4004,157980,9084,8722,4209,43,4921,237
3848,major,"Spartanburg, SC",Management Occupations,6300,154950,47,1,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3849,major,"Spartanburg, SC",Business and Financial Operations Occupations,6120,154950,46,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3850,major,"Spartanburg, SC",Computer and Mathematical Occupations,2050,154950,15,1,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3851,major,"Spartanburg, SC",Architecture and Engineering Occupations,3670,154950,28,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3852,major,"Spartanburg, SC","Life, Physical, and Social Science Occupations",420,154950,3,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3853,major,"Spartanburg, SC",Community and Social Service Occupations,1600,154950,12,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3854,major,"Spartanburg, SC",Legal Occupations,490,154950,4,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3855,major,"Spartanburg, SC",Educational Instruction and Library Occupations,6970,154950,53,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3856,major,"Spartanburg, SC","Arts, Design, Entertainment, Sports, and Media Occupations",980,154950,7,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3857,major,"Spartanburg, SC",Healthcare Practitioners and Technical Occupations,9610,154950,72,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3858,major,"Spartanburg, SC",Healthcare Support Occupations,5370,154950,40,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3859,major,"Spartanburg, SC",Protective Service Occupations,2350,154950,18,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3860,major,"Spartanburg, SC",Food Preparation and Serving Related Occupations,11680,154950,88,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3861,major,"Spartanburg, SC",Building and Grounds Cleaning and Maintenance Occupations,3810,154950,29,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3862,major,"Spartanburg, SC",Personal Care and Service Occupations,1810,154950,14,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3863,major,"Spartanburg, SC",Sales and Related Occupations,13680,154950,103,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3864,major,"Spartanburg, SC",Office and Administrative Support Occupations,20730,154950,156,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3865,major,"Spartanburg, SC","Farming, Fishing, and Forestry Occupations",100,154950,1,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3866,major,"Spartanburg, SC",Construction and Extraction Occupations,5610,154950,42,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3867,major,"Spartanburg, SC","Installation, Maintenance, and Repair Occupations",7600,154950,57,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3868,major,"Spartanburg, SC",Production Occupations,26120,154950,197,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3869,major,"Spartanburg, SC",Transportation and Material Moving Occupations,17880,154950,135,0,"Spartanburg, SC",132758,37,64471,19379,21422,13784,37846,20450,39238,3422,76719,40246,10012,194,26,2042,97
3870,major,"Springfield, IL",Management Occupations,5640,98250,50,1,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3871,major,"Springfield, IL",Business and Financial Operations Occupations,8680,98250,77,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3872,major,"Springfield, IL",Computer and Mathematical Occupations,2830,98250,25,1,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3873,major,"Springfield, IL",Architecture and Engineering Occupations,1310,98250,12,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3874,major,"Springfield, IL","Life, Physical, and Social Science Occupations",670,98250,6,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3875,major,"Springfield, IL",Community and Social Service Occupations,1720,98250,15,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3876,major,"Springfield, IL",Legal Occupations,980,98250,9,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3877,major,"Springfield, IL",Educational Instruction and Library Occupations,6300,98250,56,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3878,major,"Springfield, IL","Arts, Design, Entertainment, Sports, and Media Occupations",1340,98250,12,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3879,major,"Springfield, IL",Healthcare Practitioners and Technical Occupations,9580,98250,85,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3880,major,"Springfield, IL",Healthcare Support Occupations,3460,98250,31,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3881,major,"Springfield, IL",Protective Service Occupations,2000,98250,18,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3882,major,"Springfield, IL",Food Preparation and Serving Related Occupations,8220,98250,73,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3883,major,"Springfield, IL",Building and Grounds Cleaning and Maintenance Occupations,3170,98250,28,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3884,major,"Springfield, IL",Personal Care and Service Occupations,1500,98250,13,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3885,major,"Springfield, IL",Sales and Related Occupations,8000,98250,71,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3886,major,"Springfield, IL",Office and Administrative Support Occupations,15480,98250,137,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3887,major,"Springfield, IL",Construction and Extraction Occupations,3260,98250,29,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3888,major,"Springfield, IL","Installation, Maintenance, and Repair Occupations",3780,98250,33,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3889,major,"Springfield, IL",Production Occupations,3030,98250,27,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3890,major,"Springfield, IL",Transportation and Material Moving Occupations,7300,98250,64,0,"Springfield, IL",113307,39,87602,16694,23640,13517,32041,10071,33986,2181,87138,17931,2454,62,56,2971,514
3891,major,"Springfield, MO",Management Occupations,9080,204670,28,1,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3892,major,"Springfield, MO",Business and Financial Operations Occupations,9770,204670,31,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3893,major,"Springfield, MO",Computer and Mathematical Occupations,4840,204670,15,1,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3894,major,"Springfield, MO",Architecture and Engineering Occupations,2010,204670,6,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3895,major,"Springfield, MO","Life, Physical, and Social Science Occupations",710,204670,2,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3896,major,"Springfield, MO",Community and Social Service Occupations,4180,204670,13,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3897,major,"Springfield, MO",Legal Occupations,1450,204670,5,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3898,major,"Springfield, MO",Educational Instruction and Library Occupations,11320,204670,36,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3899,major,"Springfield, MO","Arts, Design, Entertainment, Sports, and Media Occupations",2250,204670,7,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3900,major,"Springfield, MO",Healthcare Practitioners and Technical Occupations,15740,204670,49,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3901,major,"Springfield, MO",Healthcare Support Occupations,10660,204670,33,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3902,major,"Springfield, MO",Protective Service Occupations,3750,204670,12,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3903,major,"Springfield, MO",Food Preparation and Serving Related Occupations,18140,204670,57,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3904,major,"Springfield, MO",Building and Grounds Cleaning and Maintenance Occupations,5930,204670,19,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3905,major,"Springfield, MO",Personal Care and Service Occupations,4090,204670,13,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3906,major,"Springfield, MO",Sales and Related Occupations,20890,204670,66,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3907,major,"Springfield, MO",Office and Administrative Support Occupations,29650,204670,93,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3908,major,"Springfield, MO","Farming, Fishing, and Forestry Occupations",150,204670,0,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3909,major,"Springfield, MO",Construction and Extraction Occupations,7780,204670,24,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3910,major,"Springfield, MO","Installation, Maintenance, and Repair Occupations",8490,204670,27,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3911,major,"Springfield, MO",Production Occupations,12140,204670,38,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3912,major,"Springfield, MO",Transportation and Material Moving Occupations,21650,204670,68,0,"Springfield, MO",318851,37,67427,38761,61721,35728,90220,27126,104103,5471,282796,9383,11092,1319,228,8336,226
3913,major,"Springfield, OH",Management Occupations,1720,44430,16,1,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
3914,major,"Springfield, OH",Business and Financial Operations Occupations,1820,44430,17,0,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
3915,major,"Springfield, OH",Architecture and Engineering Occupations,470,44430,4,0,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
3916,major,"Springfield, OH","Life, Physical, and Social Science Occupations",200,44430,2,0,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
3917,major,"Springfield, OH",Community and Social Service Occupations,970,44430,9,0,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
3918,major,"Springfield, OH",Legal Occupations,190,44430,2,0,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
3919,major,"Springfield, OH",Educational Instruction and Library Occupations,3280,44430,31,0,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
3920,major,"Springfield, OH","Arts, Design, Entertainment, Sports, and Media Occupations",310,44430,3,0,"Springfield, OH",104810,38,60766,14014,11383,7919,39212,13761,32465,759,86546,10915,2103,160,93,4157,77
